Id,SalePrice
1620,157817.703125
1621,136448.734375
1622,136229.25
1623,300709.8125
1624,205014.953125
1625,133862.0
1626,168731.84375
1627,184763.96875
1628,271511.09375
1629,184147.09375
1630,348332.5625
1631,220262.140625
1632,242854.234375
1633,173194.28125
1634,183857.203125
1635,184123.71875
1636,150605.546875
1637,185812.40625
1638,220007.03125
1639,185108.046875
1640,263410.53125
1641,176987.0
1642,209272.0625
1643,216443.109375
1644,216394.765625
1645,201081.3125
1646,152201.8125
1647,167084.6875
1648,127055.6953125
1649,139341.03125
1650,125575.984375
1651,129370.3359375
1652,99276.890625
1653,98616.703125
1654,150995.578125
1655,156585.296875
1656,144512.53125
1657,150995.578125
1658,142650.03125
1659,143374.15625
1660,151320.890625
1661,470872.34375
1662,447965.9375
1663,398688.46875
1664,318088.3125
1665,319335.0
1666,325105.0625
1667,365756.875
1668,336289.6875
1669,301697.53125
1670,364722.6875
1671,255588.78125
1672,471895.625
1673,302303.0
1674,248582.734375
1675,181449.40625
1676,186849.703125
1677,219181.734375
1678,457526.0625
1679,368598.625
1680,321650.21875
1681,272559.0625
1682,286312.53125
1683,177952.65625
1684,179332.25
1685,175745.75
1686,175699.515625
1687,170358.171875
1688,183343.59375
1689,185194.4375
1690,187216.78125
1691,180244.65625
1692,271355.65625
1693,171764.390625
1694,182574.640625
1695,171489.484375
1696,281218.34375
1697,185588.421875
1698,401388.875
1699,340028.21875
1700,245953.46875
1701,259054.03125
1702,268309.34375
1703,263647.1875
1704,313213.71875
1705,229371.5625
1706,469979.34375
1707,205872.984375
1708,204591.046875
1709,319681.75
1710,222728.875
1711,249629.859375
1712,268804.9375
1713,273094.3125
1714,210978.984375
1715,195742.921875
1716,199654.90625
1717,181145.859375
1718,142702.453125
1719,198895.703125
1720,240358.015625
1721,177611.671875
1722,132616.6875
1723,158564.8125
1724,222619.953125
1725,235810.671875
1726,180847.234375
1727,144614.6875
1728,189740.140625
1729,156906.203125
1730,173104.5625
1731,122118.265625
1732,133428.640625
1733,120234.671875
1734,130960.1171875
1735,134600.953125
1736,114520.8828125
1737,360308.09375
1738,206967.234375
1739,331016.03125
1740,229317.5625
1741,190694.59375
1742,166455.59375
1743,170177.296875
1744,298619.375
1745,193754.015625
1746,236316.75
1747,226264.703125
1748,227298.578125
1749,148800.703125
1750,139876.015625
1751,250405.671875
1752,121786.3125
1753,148715.5625
1754,219629.78125
1755,158810.796875
1756,134642.125
1757,124553.296875
1758,146710.71875
1759,175569.875
1760,163970.15625
1761,152827.6875
1762,167981.546875
1763,171609.859375
1764,112898.15625
1765,182327.765625
1766,184679.078125
1767,238030.96875
1768,145108.5625
1769,183533.5
1770,145596.578125
1771,132587.15625
1772,137480.234375
1773,129531.703125
1774,137330.25
1775,136764.828125
1776,128362.65625
1777,114004.5546875
1778,135506.578125
1779,110456.1953125
1780,182960.90625
1781,128285.2578125
1782,94643.0390625
1783,129746.7890625
1784,95185.3984375
1785,118866.71875
1786,165338.953125
1787,164828.984375
1788,63757.21875
1789,107290.3359375
1790,80417.484375
1791,174897.875
1792,157015.15625
1793,123550.3359375
1794,145555.703125
1795,137325.78125
1796,121210.484375
1797,132525.203125
1798,119579.703125
1799,118000.90625
1800,118976.078125
1801,136696.75
1802,156082.515625
1803,151907.921875
1804,133238.671875
1805,137182.546875
1806,110256.1796875
1807,135427.484375
1808,130953.7421875
1809,124021.2421875
1810,146363.265625
1811,99956.1796875
1812,104515.515625
1813,117574.9453125
1814,100145.6875
1815,56637.00390625
1816,92860.90625
1817,99474.796875
1818,143974.171875
1819,120140.328125
1820,61351.20703125
1821,112047.015625
1822,149067.03125
1823,47997.6171875
1824,134151.625
1825,121634.078125
1826,87641.6796875
1827,106041.921875
1828,130376.46875
1829,120508.328125
1830,146369.140625
1831,184491.515625
1832,105060.8671875
1833,150215.171875
1834,121266.84375
1835,148634.75
1836,126283.140625
1837,105123.4375
1838,130634.84375
1839,83721.34375
1840,149660.3125
1841,133487.09375
1842,68814.5390625
1843,139702.984375
1844,130665.15625
1845,137524.453125
1846,153683.875
1847,147040.9375
1848,58266.11328125
1849,130725.6640625
1850,125253.6328125
1851,155017.015625
1852,133358.25
1853,123514.3671875
1854,171243.359375
1855,145819.03125
1856,216904.25
1857,175237.4375
1858,126500.34375
1859,117970.921875
1860,144732.84375
1861,117970.921875
1862,341997.28125
1863,340584.78125
1864,340584.78125
1865,330785.03125
1866,335011.09375
1867,266597.375
1868,311475.375
1869,202975.0
1870,267919.28125
1871,247404.65625
1872,168946.015625
1873,221230.53125
1874,142281.71875
1875,211930.75
1876,196545.53125
1877,214838.3125
1878,210981.53125
1879,130350.296875
1880,134062.25
1881,232245.890625
1882,250958.53125
1883,192105.09375
1884,203569.03125
1885,268872.9375
1886,306105.09375
1887,205482.859375
1888,306943.9375
1889,170717.09375
1890,128060.4609375
1891,138377.078125
1892,108451.421875
1893,128555.21875
1894,124098.59375
1895,144709.625
1896,125360.2578125
1897,115483.25
1898,110943.2578125
1899,138080.71875
1900,154127.796875
1901,166580.46875
1902,126192.65625
1903,209518.25
1904,131023.8984375
1905,190661.25
1906,168509.0
1907,208621.09375
1908,117594.7109375
1909,138232.0625
1910,123376.5078125
1911,204295.875
1912,277137.65625
1913,149217.0
1914,78627.453125
1915,293875.3125
1916,66879.0234375
1917,270125.0
1918,137993.8125
1919,165583.890625
1920,169426.765625
1921,448299.5625
1922,331560.75
1923,207948.71875
1924,206667.0625
1925,222309.328125
1926,409907.71875
1927,136137.625
1928,166597.703125
1929,124110.3515625
1930,130370.046875
1931,144740.109375
1932,136038.578125
1933,170689.828125
1934,178489.03125
1935,176965.84375
1936,181166.21875
1937,183297.234375
1938,178274.546875
1939,240891.796875
1940,187969.796875
1941,171169.8125
1942,184091.921875
1943,206735.765625
1944,314340.375
1945,380306.75
1946,160222.15625
1947,296003.71875
1948,189892.875
1949,224297.140625
1950,175818.546875
1951,262240.53125
1952,209593.140625
1953,156429.625
1954,204084.625
1955,132535.109375
1956,321184.0
1957,159475.25
1958,315942.5625
1959,131356.234375
1960,115710.140625
1961,116436.546875
1962,100436.1015625
1963,109029.4296875
1964,107972.9140625
1965,137095.53125
1966,152507.515625
1967,275037.15625
1968,405761.34375
1969,404236.6875
1970,467504.875
1971,460901.75
1972,390636.625
1973,267622.34375
1974,307107.125
1975,321814.65625
1976,269232.90625
1977,348695.25
1978,395540.34375
1979,352575.71875
1980,189220.546875
1981,344169.0625
1982,240379.046875
1983,213086.046875
1984,169713.21875
1985,209669.015625
1986,208933.59375
1987,171477.390625
1988,172701.765625
1989,193405.3125
1990,220924.828125
1991,244823.546875
1992,207914.625
1993,171795.703125
1994,257946.828125
1995,189543.140625
1996,248136.0625
1997,318706.28125
1998,358609.9375
1999,249185.234375
2000,314148.8125
2001,249224.09375
2002,236715.5
2003,252452.15625
2004,256834.296875
2005,232296.78125
2006,230291.21875
2007,250727.53125
2008,213205.171875
2009,180634.640625
2010,196203.390625
2011,157919.640625
2012,180662.640625
2013,177787.46875
2014,181558.65625
2015,199825.4375
2016,185811.765625
2017,194637.1875
2018,121226.8671875
2019,137232.9375
2020,117133.40625
2021,112937.484375
2022,178027.96875
2023,133527.453125
2024,231622.109375
2025,370236.96875
2026,168241.71875
2027,146208.78125
2028,160186.84375
2029,170142.796875
2030,286227.59375
2031,255937.0
2032,262659.125
2033,281553.625
2034,165769.15625
2035,206389.8125
2036,194716.125
2037,203268.796875
2038,291865.84375
2039,212530.96875
2040,378997.25
2041,264346.46875
2042,198392.984375
2043,166019.484375
2044,179487.671875
2045,207845.5
2046,137518.765625
2047,147715.109375
2048,139799.421875
2049,134406.1875
2050,187915.90625
2051,105974.1328125
2052,134025.5625
2053,142921.65625
2054,82779.6484375
2055,160026.03125
2056,127302.9765625
2057,119521.9296875
2058,224294.734375
2059,128845.953125
2060,170539.828125
2061,191644.640625
2062,131600.734375
2063,109943.1640625
2064,142127.71875
2065,131053.6484375
2066,172454.1875
2067,112194.015625
2068,147809.578125
2069,90836.5546875
2070,111401.9140625
2071,95540.75
2072,136317.015625
2073,143478.546875
2074,189750.796875
2075,151647.453125
2076,133543.796875
2077,142444.765625
2078,125941.453125
2079,134141.84375
2080,118791.71875
2081,126522.53125
2082,123387.96875
2083,139464.546875
2084,113214.453125
2085,119098.3984375
2086,156016.984375
2087,124349.71875
2088,95896.1484375
2089,67899.71875
2090,135547.296875
2091,120994.7734375
2092,132685.9375
2093,129822.1640625
2094,133548.546875
2095,151582.796875
2096,77106.3046875
2097,86234.21875
2098,155293.9375
2099,67513.296875
2100,97492.578125
2101,125686.3203125
2102,132115.15625
2103,99638.234375
2104,127929.7734375
2105,114430.625
2106,68703.5625
2107,238536.96875
2108,120940.375
2109,117951.421875
2110,129239.90625
2111,153710.703125
2112,131745.109375
2113,117243.578125
2114,107568.1953125
2115,156506.71875
2116,126409.1640625
2117,148014.984375
2118,112114.671875
2119,99266.78125
2120,109824.40625
2121,112589.578125
2122,100334.640625
2123,84233.34375
2124,187233.3125
2125,131887.3125
2126,133107.921875
2127,156609.46875
2128,123607.4453125
2129,106435.6875
2130,148347.4375
2131,169191.703125
2132,118491.71875
2133,120762.359375
2134,125599.0546875
2135,100717.5078125
2136,68298.765625
2137,121976.8515625
2138,138065.578125
2139,149303.828125
2140,135980.6875
2141,142608.75
2142,127343.703125
2143,135230.734375
2144,125042.75
2145,136315.046875
2146,166460.28125
2147,143865.34375
2148,133160.171875
2149,146165.546875
2150,210724.84375
2151,126806.5703125
2152,201477.828125
2153,168451.34375
2154,113891.640625
2155,139424.5
2156,271359.25
2157,230797.6875
2158,238608.1875
2159,217181.90625
2160,176248.984375
2161,246226.3125
2162,451562.96875
2163,348571.25
2164,243561.15625
2165,172783.453125
2166,148668.453125
2167,218383.171875
2168,200502.984375
2169,194001.578125
2170,216252.40625
2171,148293.828125
2172,144914.03125
2173,169537.875
2174,233377.484375
2175,338080.0625
2176,311908.40625
2177,247863.6875
2178,211206.15625
2179,137759.515625
2180,241972.75
2181,189958.421875
2182,228834.453125
2183,187784.265625
2184,132319.203125
2185,125304.4765625
2186,143926.296875
2187,148148.21875
2188,159211.890625
2189,230892.984375
2190,82185.1171875
2191,88680.609375
2192,100397.828125
2193,108124.1484375
2194,108063.9453125
2195,111444.640625
2196,103349.1640625
2197,113136.4765625
2198,163397.453125
2199,182148.15625
2200,128931.5
2201,134477.015625
2202,200052.578125
2203,132104.59375
2204,165609.953125
2205,92789.2265625
2206,136110.671875
2207,202753.78125
2208,252418.40625
2209,222283.109375
2210,125338.8125
2211,124269.859375
2212,111350.171875
2213,108237.0546875
2214,124281.2890625
2215,103332.171875
2216,156756.015625
2217,107923.140625
2218,83200.1484375
2219,82749.140625
2220,84647.078125
2221,293875.3125
2222,240296.109375
2223,267564.40625
2224,212766.921875
2225,124354.7734375
2226,208858.34375
2227,183529.046875
2228,265048.34375
2229,241124.015625
2230,157736.1875
2231,217731.09375
2232,183158.53125
2233,161361.421875
2234,245404.6875
2235,216061.578125
2236,289896.125
2237,357153.1875
2238,217507.734375
2239,135947.453125
2240,158041.046875
2241,157217.046875
2242,126043.09375
2243,129821.3515625
2244,104421.375
2245,108735.6875
2246,147991.640625
2247,116117.0546875
2248,124518.90625
2249,123107.6171875
2250,136579.671875
2251,112552.765625
2252,180048.96875
2253,157657.609375
2254,180796.4375
2255,189066.421875
2256,189929.921875
2257,211744.21875
2258,169824.9375
2259,175045.921875
2260,162998.234375
2261,188970.921875
2262,221478.109375
2263,324220.53125
2264,393773.78125
2265,176380.53125
2266,275278.5625
2267,352127.5
2268,364575.0625
2269,147312.65625
2270,188693.046875
2271,230700.53125
2272,195821.40625
2273,156733.578125
2274,163869.828125
2275,171682.3125
2276,174904.875
2277,189078.40625
2278,152678.578125
2279,120040.5
2280,130672.859375
2281,159109.734375
2282,182123.59375
2283,104941.8125
2284,100370.703125
2285,156137.84375
2286,125194.5625
2287,344274.6875
2288,259582.046875
2289,396264.6875
2290,451692.28125
2291,309991.71875
2292,420512.4375
2293,475625.34375
2294,436455.65625
2295,431382.0625
2296,274457.0
2297,288528.96875
2298,322651.3125
2299,416943.375
2300,333652.65625
2301,259040.0625
2302,239462.828125
2303,249890.53125
2304,247419.453125
2305,178463.84375
2306,178711.875
2307,184201.484375
2308,226356.21875
2309,276880.0
2310,213493.296875
2311,197193.96875
2312,174511.734375
2313,179312.359375
2314,184322.03125
2315,176353.421875
2316,193510.515625
2317,185004.046875
2318,173886.046875
2319,179782.734375
2320,207321.953125
2321,241421.140625
2322,175699.515625
2323,179540.859375
2324,175254.625
2325,205780.75
2326,170940.5625
2327,214763.84375
2328,228480.0
2329,183006.328125
2330,174596.515625
2331,370867.40625
2332,417632.53125
2333,328109.0625
2334,257339.375
2335,252380.484375
2336,341420.71875
2337,208314.296875
2338,285555.15625
2339,234179.296875
2340,407283.46875
2341,212978.421875
2342,239817.890625
2343,219710.265625
2344,241208.96875
2345,248115.375
2346,216275.609375
2347,192105.90625
2348,227886.25
2349,164298.359375
2350,263220.0
2351,236520.90625
2352,256871.328125
2353,232788.296875
2354,141785.34375
2355,163410.078125
2356,154016.671875
2357,196907.171875
2358,191484.40625
2359,122265.90625
2360,112218.2109375
2361,144230.734375
2362,262576.28125
2363,131394.21875
2364,166158.640625
2365,228535.53125
2366,199706.453125
2367,226607.546875
2368,207818.9375
2369,219274.3125
2370,172489.359375
2371,160863.890625
2372,188386.109375
2373,274775.09375
2374,310281.03125
2375,248398.796875
2376,266748.09375
2377,361866.1875
2378,139888.171875
2379,193426.046875
2380,144185.359375
2381,154114.671875
2382,192698.34375
2383,201233.375
2384,246256.515625
2385,159643.5
2386,136447.375
2387,134552.5
2388,112218.703125
2389,134474.734375
2390,144235.375
2391,144131.90625
2392,118938.0859375
2393,172509.546875
2394,138416.90625
2395,211228.78125
2396,129210.65625
2397,222943.46875
2398,137685.515625
2399,64047.15234375
2400,60031.87109375
2401,114763.078125
2402,138862.046875
2403,132287.015625
2404,145083.390625
2405,152571.53125
2406,137819.046875
2407,125194.5625
2408,140845.6875
2409,122608.921875
2410,180286.78125
2411,122802.328125
2412,158435.34375
2413,128327.828125
2414,136678.65625
2415,131604.9375
2416,130367.7578125
2417,127392.0546875
2418,129117.8359375
2419,119222.2265625
2420,124376.984375
2421,147147.71875
2422,124463.6796875
2423,141605.171875
2424,163645.1875
2425,230414.78125
2426,141266.046875
2427,131490.65625
2428,179780.046875
2429,123397.84375
2430,133392.34375
2431,108348.0078125
2432,137942.265625
2433,144599.515625
2434,137219.046875
2435,146784.59375
2436,101602.7265625
2437,106918.8125
2438,122153.0078125
2439,111294.4609375
2440,118792.109375
2441,106993.390625
2442,101540.8125
2443,127539.0078125
2444,130179.3203125
2445,79105.859375
2446,136746.109375
2447,189061.5625
2448,143381.578125
2449,103869.578125
2450,144470.796875
2451,124936.0625
2452,213805.640625
2453,97280.9609375
2454,126377.7109375
2455,128917.0859375
2456,135489.15625
2457,123345.09375
2458,114355.6328125
2459,102775.6171875
2460,136664.15625
2461,103639.015625
2462,134161.46875
2463,117015.59375
2464,174953.703125
2465,120983.265625
2466,102444.0625
2467,149498.78125
2468,71919.0546875
2469,72473.765625
2470,190704.515625
2471,227580.265625
2472,162034.046875
2473,123663.9140625
2474,90047.578125
2475,243595.4375
2476,107886.9453125
2477,122297.2421875
2478,164621.921875
2479,98560.0859375
2480,153739.890625
2481,110425.140625
2482,125702.8984375
2483,111759.953125
2484,120327.5078125
2485,127907.8046875
2486,150114.984375
2487,177942.078125
2488,166894.1875
2489,146136.65625
2490,161206.546875
2491,103912.0234375
2492,170667.734375
2493,150603.71875
2494,172842.828125
2495,100712.15625
2496,235625.421875
2497,150834.515625
2498,111463.5
2499,102502.328125
2500,120877.296875
2501,142595.796875
2502,152991.21875
2503,96364.203125
2504,187986.109375
2505,226667.34375
2506,254961.78125
2507,317350.5625
2508,254961.78125
2509,212449.625
2510,230937.734375
2511,183591.3125
2512,206451.96875
2513,204839.796875
2514,235053.359375
2515,143162.453125
2516,165266.296875
2517,142338.359375
2518,150352.34375
2519,211520.46875
2520,208645.515625
2521,189327.953125
2522,217768.375
2523,127098.78125
2524,133989.484375
2525,148525.40625
2526,130238.2890625
2527,98684.703125
2528,131975.046875
2529,130949.1953125
2530,124707.234375
2531,249542.328125
2532,221474.984375
2533,196135.6875
2534,226598.703125
2535,328497.375
2536,239250.5
2537,234228.953125
2538,179350.203125
2539,190753.703125
2540,169028.296875
2541,187315.46875
2542,164940.546875
2543,127767.9140625
2544,129415.3515625
2545,135722.953125
2546,135541.265625
2547,139036.34375
2548,139075.296875
2549,168850.0625
2550,283021.96875
2551,138784.328125
2552,129383.375
2553,75841.03125
2554,114189.3984375
2555,121476.0390625
2556,102830.3046875
2557,120478.390625
2558,164049.0
2559,126173.234375
2560,132380.96875
2561,144297.4375
2562,125822.484375
2563,139809.75
2564,183141.078125
2565,143746.390625
2566,139774.65625
2567,118610.21875
2568,187315.78125
2569,194013.78125
2570,125381.2734375
2571,185015.9375
2572,185052.78125
2573,203664.03125
2574,266391.96875
2575,127462.7265625
2576,133548.546875
2577,160849.625
2578,91134.1953125
2579,66076.03125
2580,135360.15625
2581,131085.25
2582,112667.1796875
2583,271198.65625
2584,157435.09375
2585,184919.15625
2586,218051.671875
2587,214148.359375
2588,159714.15625
2589,146107.75
2590,208926.40625
2591,208019.875
2592,211696.0
2593,247914.296875
2594,171814.21875
2595,205470.453125
2596,339538.0625
2597,186102.96875
2598,258297.6875
2599,328931.5
2600,201039.484375
2601,143922.515625
2602,78807.84375
2603,93159.9765625
2604,88779.9921875
2605,68524.1953125
2606,137922.140625
2607,173803.734375
2608,210891.28125
2609,161916.515625
2610,112576.5234375
2611,145670.203125
2612,150520.9375
2613,130651.6484375
2614,126539.4296875
2615,145869.796875
2616,143054.78125
2617,183008.625
2618,210025.515625
2619,195954.796875
2620,184531.859375
2621,183548.65625
2622,189824.15625
2623,256034.75
2624,280430.125
2625,326572.96875
2626,163957.875
2627,181751.296875
2628,432915.125
2629,524201.71875
2630,351375.3125
2631,473589.71875
2632,435780.3125
2633,305998.84375
2634,401842.09375
2635,147282.546875
2636,187072.234375
2637,169214.3125
2638,265002.59375
2639,180122.015625
2640,150430.109375
2641,100554.5234375
2642,190511.171875
2643,100593.390625
2644,129837.84375
2645,104302.609375
2646,97435.0
2647,103089.3046875
2648,142438.390625
2649,145934.015625
2650,147710.515625
2651,138660.640625
2652,432793.3125
2653,244860.96875
2654,229495.484375
2655,386514.875
2656,308370.03125
2657,329739.375
2658,266435.6875
2659,308815.1875
2660,329123.6875
2661,339037.90625
2662,344986.1875
2663,274934.09375
2664,267357.65625
2665,319831.53125
2666,277232.0625
2667,167956.375
2668,184758.109375
2669,166472.65625
2670,296202.78125
2671,187051.34375
2672,185746.421875
2673,208146.953125
2674,211423.796875
2675,166931.15625
2676,183588.078125
2677,193642.171875
2678,267441.0625
2679,281456.96875
2680,279914.3125
2681,434934.5625
2682,371375.5625
2683,536972.5
2684,320040.5625
2685,391737.84375
2686,248827.921875
2687,322015.59375
2688,226002.75
2689,210067.5625
2690,471712.1875
2691,178724.421875
2692,140504.59375
2693,189894.546875
2694,139007.78125
2695,194374.640625
2696,187615.375
2697,184325.90625
2698,197922.078125
2699,170963.078125
2700,141804.1875
2701,151074.453125
2702,101962.9765625
2703,134856.0
2704,146300.0625
2705,121235.8515625
2706,117310.4921875
2707,132511.78125
2708,139629.28125
2709,121815.8359375
2710,129086.421875
2711,279319.65625
2712,392830.125
2713,167002.40625
2714,156131.703125
2715,161620.140625
2716,156833.03125
2717,184315.71875
2718,227890.1875
2719,155972.359375
2720,180193.296875
2721,137443.3125
2722,154808.546875
2723,153611.421875
2724,128414.8125
2725,136162.40625
2726,144658.0625
2727,183337.015625
2728,162819.0625
2729,149143.21875
2730,145267.25
2731,132678.765625
2732,120854.296875
2733,163563.5625
2734,155195.53125
2735,132157.890625
2736,136619.53125
2737,122984.875
2738,131604.9375
2739,163953.0
2740,130729.9921875
2741,137641.671875
2742,146099.875
2743,144827.171875
2744,147718.265625
2745,142663.65625
2746,135902.3125
2747,151351.734375
2748,129051.84375
2749,125254.359375
2750,139237.5
2751,135483.515625
2752,222424.09375
2753,157015.28125
2754,250143.03125
2755,124133.15625
2756,102325.3828125
2757,69459.2578125
2758,85906.71875
2759,152858.71875
2760,133263.6875
2761,142036.40625
2762,139897.578125
2763,199579.265625
2764,161725.390625
2765,281294.46875
2766,139370.40625
2767,82555.1328125
2768,125429.640625
2769,125227.078125
2770,162902.203125
2771,121050.1875
2772,118847.125
2773,154427.078125
2774,140893.703125
2775,123065.5546875
2776,135409.21875
2777,143773.203125
2778,133490.125
2779,122348.5234375
2780,105312.8984375
2781,97960.1171875
2782,84951.0390625
2783,102168.0
2784,123446.203125
2785,125581.46875
2786,76841.9609375
2787,128861.96875
2788,68818.9921875
2789,212370.484375
2790,88764.671875
2791,117221.125
2792,61770.8203125
2793,163227.546875
2794,97853.21875
2795,103283.734375
2796,94016.2734375
2797,217981.796875
2798,123098.453125
2799,106336.7421875
2800,63156.39453125
2801,116506.0
2802,139005.3125
2803,162580.6875
2804,151468.984375
2805,105276.2734375
2806,75881.609375
2807,176055.1875
2808,148261.5625
2809,134881.515625
2810,138946.0
2811,155880.375
2812,145993.609375
2813,157811.3125
2814,159190.3125
2815,116279.3515625
2816,234717.890625
2817,154034.859375
2818,130289.171875
2819,146157.34375
2820,136429.9375
2821,113689.5
2822,205329.453125
2823,305321.0625
2824,192744.40625
2825,163875.375
2826,131946.21875
2827,143627.640625
2828,212908.53125
2829,185834.109375
2830,227782.4375
2831,188334.5
2832,250397.703125
2833,276122.625
2834,202472.90625
2835,206960.171875
2836,190979.875
2837,172965.84375
2838,149253.921875
2839,178581.78125
2840,202237.171875
2841,200488.453125
2842,216063.75
2843,145168.3125
2844,157394.75
2845,121779.984375
2846,205037.359375
2847,200820.796875
2848,231910.53125
2849,202312.984375
2850,281737.78125
2851,237484.71875
2852,236584.5
2853,233636.5
2854,137177.125
2855,203308.3125
2856,199765.453125
2857,191268.546875
2858,210326.65625
2859,131015.3046875
2860,126020.7421875
2861,128298.53125
2862,196119.3125
2863,135454.296875
2864,250555.078125
2865,138784.328125
2866,157640.390625
2867,91069.921875
2868,96055.796875
2869,115972.3359375
2870,128208.1796875
2871,98164.6875
2872,46565.40234375
2873,107161.65625
2874,137768.5625
2875,122862.2265625
2876,171124.578125
2877,131536.015625
2878,164330.265625
2879,140591.125
2880,95226.09375
2881,151165.546875
2882,154623.0
2883,178726.8125
2884,198154.46875
2885,183836.078125
2886,209920.765625
2887,113180.1796875
2888,127818.6328125
2889,55456.515625
2890,83783.34375
2891,134840.15625
2892,77175.1953125
2893,111046.0546875
2894,69630.9296875
2895,292513.34375
2896,277975.4375
2897,200366.59375
2898,142140.734375
2899,222813.46875
2900,151132.53125
2901,218030.21875
2902,189542.46875
2903,340361.9375
2904,367852.15625
2905,102068.5390625
2906,207504.640625
2907,107272.890625
2908,135428.15625
2909,138570.1875
2910,86537.7109375
2911,78807.84375
2912,141022.859375
2913,88840.0234375
2914,73044.515625
2915,79912.125
2916,85962.5859375
2917,175111.734375
2918,121702.8515625
2919,237945.09375
