Id,SalePrice
1825,130016.078125
1826,86975.5703125
1827,104708.5
1828,137464.65625
1829,117232.5390625
1830,146018.3125
1831,181816.25
1832,101999.78125
1833,149970.703125
1834,120886.1484375
1835,152402.859375
1836,123589.0
1837,95864.2734375
1838,125918.2890625
1839,86076.984375
1840,169124.34375
1841,137023.40625
1842,66092.625
1843,146108.90625
1844,134110.71875
1845,125890.4609375
1846,149893.5
1847,150455.375
1848,55561.36328125
1849,127837.171875
1850,118667.0703125
1851,160851.15625
1852,127665.984375
1853,125264.4140625
1854,172295.953125
1855,140017.984375
1856,208226.671875
1857,163402.140625
1858,134517.609375
1859,121345.1015625
1860,152844.390625
1861,121345.1015625
1862,345655.09375
1863,345839.25
1864,345839.25
1865,331749.3125
1866,344805.6875
1867,263069.5625
1868,325056.90625
1869,202996.4375
1870,260492.796875
1871,233891.296875
1872,171540.265625
1873,218087.703125
1874,141666.734375
1875,207659.109375
1876,198685.765625
1877,214831.3125
1878,210767.515625
1879,124853.171875
1880,136261.234375
1881,225489.4375
1882,248628.484375
1883,192989.65625
1884,208194.78125
1885,264705.96875
1886,306039.875
1887,207132.265625
1888,289550.28125
1889,157836.453125
1890,137714.484375
1891,141635.296875
1892,108644.3203125
1893,131063.1640625
1894,132984.375
1895,146597.0
1896,135021.921875
1897,127051.46875
1898,118584.546875
1899,136570.703125
1900,147161.015625
1901,170851.15625
1902,132913.71875
1903,221703.796875
1904,130006.375
1905,178418.46875
1906,180054.46875
1907,204411.140625
1908,120241.765625
1909,139115.109375
1910,120411.5078125
1911,199950.921875
1912,284333.5
1913,137718.890625
1914,71609.890625
1915,308768.90625
1916,52390.49609375
1917,264185.40625
1918,142089.515625
1919,167081.03125
1920,156833.265625
1921,465037.875
1922,335079.6875
1923,210552.078125
1924,208946.640625
1925,220246.078125
1926,403475.8125
1927,135452.65625
1928,152997.703125
1929,126167.125
1930,132554.625
1931,149385.09375
1932,140908.671875
1933,176678.75
1934,183971.3125
1935,175107.28125
1936,187507.453125
1937,187882.078125
1938,175084.546875
1939,243047.953125
1940,177711.734375
1941,176502.1875
1942,183460.84375
1943,195942.390625
1944,312193.4375
1945,380796.28125
1946,158442.796875
1947,315635.40625
1948,193225.546875
1949,228814.40625
1950,178433.578125
1951,260288.984375
1952,213420.75
1953,154187.015625
1954,197455.4375
1955,137505.140625
1956,301973.46875
1957,163621.984375
1958,320969.3125
1959,131115.140625
1960,116956.6640625
1961,114444.4921875
1962,98256.015625
1963,112639.3671875
1964,109853.40625
1965,143073.546875
1966,133845.609375
1967,276278.78125
1968,414373.71875
1969,411171.6875
1970,472462.40625
1971,477097.5
1972,421574.65625
1973,264607.46875
1974,311691.1875
1975,367037.28125
1976,266268.0
1977,329908.78125
1978,368074.65625
1979,350632.71875
1980,190901.59375
1981,359199.15625
1982,240296.328125
1983,210319.0
1984,161362.75
1985,212465.90625
1986,209976.859375
1987,164408.359375
1988,174511.078125
1989,193325.1875
1990,218821.203125
1991,301527.25
1992,212801.265625
1993,168299.609375
1994,253569.015625
1995,190654.921875
1996,254991.84375
1997,313719.90625
1998,368584.34375
1999,252754.4375
2000,311063.46875
2001,253106.96875
2002,236681.375
2003,243179.71875
2004,262728.53125
2005,225172.0
2006,231757.125
2007,243069.484375
2008,232219.578125
2009,187937.25
2010,195453.734375
2011,151246.9375
2012,181188.171875
2013,181540.890625
2014,181521.765625
2015,196754.375
2016,191782.484375
2017,193833.515625
2018,116950.46875
2019,133793.40625
2020,119356.4453125
2021,109439.53125
2022,180335.390625
2023,146897.921875
2024,244463.078125
2025,368649.1875
2026,161611.671875
2027,150552.625
2028,149523.390625
2029,166911.65625
2030,278744.0
2031,247500.765625
2032,274923.34375
2033,277666.46875
2034,153267.671875
2035,215417.8125
2036,182913.890625
2037,191154.875
2038,296782.71875
2039,216323.125
2040,381835.0
2041,258997.921875
2042,199743.328125
2043,171530.453125
2044,169467.609375
2045,209263.3125
2046,138081.46875
2047,152591.546875
2048,140586.59375
2049,114127.3359375
2050,185694.328125
2051,106094.296875
2052,128136.46875
2053,145392.046875
2054,75074.3046875
2055,153877.65625
2056,131642.109375
2057,119616.0390625
2058,227205.0
2059,131999.5625
2060,169717.4375
2061,185969.953125
2062,130382.5
2063,101956.921875
2064,147579.25
2065,127287.2109375
2066,170885.625
2067,115209.875
2068,93085.4375
2069,90421.4296875
2070,111895.2734375
2071,88803.4921875
2072,129290.5
2073,145334.03125
2074,192455.203125
2075,147401.328125
2076,133157.703125
2077,150927.5
2078,126388.0625
2079,138686.53125
2080,116337.71875
2081,119769.8515625
2082,102880.6484375
2083,143444.71875
2084,107324.2421875
2085,117970.1640625
2086,168956.953125
2087,126407.0859375
2088,85792.0703125
2089,67950.4140625
2090,133138.015625
2091,133123.1875
2092,135986.375
2093,137596.65625
2094,121584.734375
2095,155886.703125
2096,81044.359375
2097,85472.515625
2098,151474.59375
2099,62701.01171875
2100,93060.203125
2101,122366.8359375
2102,137027.953125
2103,100169.15625
2104,128760.3359375
2105,118073.5859375
2106,72751.6171875
2107,223167.3125
2108,117735.1328125
2109,111613.7109375
2110,130548.9609375
2111,161109.09375
2112,132872.4375
2113,120072.640625
2114,112646.34375
2115,161460.890625
2116,124766.7109375
2117,153769.765625
2118,112339.8671875
2119,96680.6640625
2120,107622.9375
2121,110038.2265625
2122,92791.234375
2123,89128.859375
2124,180174.109375
2125,129683.1328125
2126,138691.875
2127,156225.1875
2128,128149.1875
2129,111482.65625
2130,151333.125
2131,161544.0625
2132,119635.3984375
2133,123755.2421875
2134,127175.046875
2135,103022.3125
2136,76037.6875
2137,124908.3515625
2138,139859.828125
2139,153520.296875
2140,136324.09375
2141,149799.03125
2142,126285.5234375
2143,138438.5625
2144,109429.5859375
2145,134950.0
2146,166724.640625
2147,144589.921875
2148,137302.96875
2149,147609.734375
2150,213126.625
2151,113534.4765625
2152,186213.390625
2153,178379.578125
2154,111757.8984375
2155,141336.890625
2156,269411.875
2157,229610.125
2158,229270.65625
2159,202989.515625
2160,168087.1875
2161,245483.0
2162,461699.71875
2163,360095.25
2164,235640.265625
2165,183630.3125
2166,151945.921875
2167,217831.09375
2168,204111.625
2169,192736.0625
2170,225989.515625
2171,157138.515625
2172,144141.75
2173,173447.03125
2174,232511.453125
2175,319151.375
2176,318905.90625
2177,243942.65625
2178,203321.453125
2179,140485.578125
2180,229117.9375
2181,189220.21875
2182,236045.359375
2183,187873.71875
2184,133545.09375
2185,130074.8984375
2186,149916.671875
2187,149279.640625
2188,159040.453125
2189,210116.671875
2190,88784.453125
2191,91756.015625
2192,98248.421875
2193,94140.0625
2194,108580.4140625
2195,107819.75
2196,104685.8359375
2197,119508.578125
2198,165241.78125
2199,189705.359375
2200,138361.1875
2201,133530.046875
2202,209750.984375
2203,137756.953125
2204,182552.296875
2205,96397.171875
2206,139946.03125
2207,206621.1875
2208,248103.1875
2209,223716.78125
2210,125228.234375
2211,119232.25
2212,110308.328125
2213,108968.5625
2214,136614.65625
2215,100705.046875
2216,148899.984375
2217,96675.0234375
2218,79908.953125
2219,85117.5703125
2220,73870.9921875
2221,308640.96875
2222,244603.3125
2223,273965.09375
2224,219186.578125
2225,123678.6484375
2226,200682.203125
2227,193729.359375
2228,257925.375
2229,246099.203125
2230,156603.359375
2231,233880.84375
2232,191709.921875
2233,158055.953125
2234,246343.078125
2235,215611.484375
2236,288680.40625
2237,356882.34375
2238,200651.578125
2239,128973.78125
2240,162291.03125
2241,153352.078125
2242,132730.859375
2243,134100.609375
2244,101701.3515625
2245,116957.515625
2246,145032.21875
2247,111942.4765625
2248,126865.546875
2249,122525.0546875
2250,136627.234375
2251,111134.1328125
2252,182621.25
2253,158650.53125
2254,182511.71875
2255,197092.796875
2256,190887.96875
2257,216187.65625
2258,169367.515625
2259,176780.359375
2260,171834.421875
2261,181928.671875
2262,210703.875
2263,322654.5625
2264,410124.84375
2265,182162.09375
2266,284152.0
2267,357251.1875
2268,377871.625
2269,156448.6875
2270,191054.3125
2271,220611.859375
2272,205401.90625
2273,161629.09375
2274,171555.6875
2275,178279.859375
2276,175214.0625
2277,186717.1875
2278,154002.671875
2279,114786.25
2280,128083.09375
2281,165409.90625
2282,187463.828125
2283,100893.6640625
2284,99812.3515625
2285,142574.078125
2286,124613.546875
2287,338818.3125
2288,260045.984375
2289,416134.0625
2290,456823.9375
2291,304719.875
2292,450795.625
2293,479616.71875
2294,441770.65625
2295,440526.21875
2296,255137.375
2297,300219.03125
2298,287206.15625
2299,425203.15625
2300,337187.84375
2301,263973.53125
2302,247866.359375
2303,250221.578125
2304,235914.296875
2305,178547.640625
2306,179502.578125
2307,187566.265625
2308,218342.96875
2309,284374.0
2310,212834.15625
2311,190956.4375
2312,179648.234375
2313,179963.890625
2314,174974.96875
2315,177665.703125
2316,193272.921875
2317,181466.890625
2318,178179.328125
2319,175788.9375
2320,217164.59375
2321,224979.75
2322,162886.484375
2323,170006.0
2324,168543.4375
2325,209388.125
2326,163687.8125
2327,216136.59375
2328,231280.203125
2329,187610.484375
2330,180287.9375
2331,389441.3125
2332,408218.3125
2333,321475.75
2334,258718.515625
2335,244701.234375
2336,341509.625
2337,224858.078125
2338,284277.21875
2339,225660.390625
2340,416796.9375
2341,219292.34375
2342,232923.71875
2343,224396.984375
2344,243332.890625
2345,238972.28125
2346,217711.15625
2347,195346.34375
2348,230004.359375
2349,170180.8125
2350,266770.5625
2351,218628.6875
2352,250443.203125
2353,239544.921875
2354,136990.328125
2355,138375.34375
2356,154708.296875
2357,188743.78125
2358,189900.734375
2359,124388.5546875
2360,112122.7109375
2361,148545.109375
2362,267318.25
2363,133051.65625
2364,167020.96875
2365,223544.859375
2366,189384.796875
2367,210415.1875
2368,207384.625
2369,202067.734375
2370,174983.09375
2371,155954.34375
2372,190710.34375
2373,276117.875
2374,325148.21875
2375,261262.65625
2376,271545.125
2377,360668.46875
2378,139424.0
2379,210265.875
2380,144973.984375
2381,155755.5625
2382,195626.03125
2383,201633.5
2384,253155.609375
2385,160491.96875
2386,132547.1875
2387,134376.140625
2388,103052.921875
2389,129412.5390625
2390,144911.53125
2391,147579.625
2392,116908.265625
2393,168173.734375
2394,140227.03125
2395,217370.28125
2396,138426.21875
2397,199461.3125
2398,130668.7578125
2399,61316.4453125
2400,47125.75
2401,112301.921875
2402,142308.171875
2403,129298.09375
2404,144506.390625
2405,151930.796875
2406,133564.265625
2407,127868.015625
2408,141132.4375
2409,103513.1015625
2410,175310.578125
2411,122640.1796875
2412,151834.21875
2413,128735.71875
2414,136719.40625
2415,129205.4140625
2416,123527.625
2417,130302.53125
2418,127752.8203125
2419,120067.40625
2420,125333.0390625
2421,153323.984375
2422,118886.796875
2423,133314.984375
2424,157062.671875
2425,221602.03125
2426,142599.953125
2427,122948.40625
2428,190251.21875
2429,123106.421875
2430,133976.765625
2431,102236.5
2432,139323.3125
2433,144769.59375
2434,134933.40625
2435,142867.078125
2436,101712.1015625
2437,100478.1171875
2438,125684.875
2439,111819.015625
2440,126808.296875
2441,109399.515625
2442,96734.0546875
2443,124836.6171875
2444,127240.921875
2445,80880.109375
2446,140482.28125
2447,188000.859375
2448,147288.65625
2449,105362.296875
2450,146397.953125
2451,124409.6796875
2452,217265.5
2453,86766.5625
2454,129738.8671875
2455,129705.9375
2456,136001.203125
2457,127304.5703125
2458,123552.015625
2459,103800.9609375
2460,132200.171875
2461,108155.8984375
2462,136645.328125
2463,118764.7421875
2464,174821.4375
2465,123994.640625
2466,98662.1328125
2467,148621.5625
2468,74443.125
2469,70005.2421875
2470,189001.5625
2471,237768.671875
2472,162310.390625
2473,121243.421875
2474,89326.015625
2475,257966.53125
2476,115582.203125
2477,126641.1484375
2478,170369.703125
2479,103854.1484375
2480,152889.953125
2481,122516.8046875
2482,132924.296875
2483,106151.25
2484,123376.9453125
2485,130596.75
2486,158298.84375
2487,175224.359375
2488,175756.53125
2489,155948.703125
2490,169639.234375
2491,94712.4296875
2492,174548.796875
2493,145022.890625
2494,164851.5625
2495,86657.8671875
2496,233317.234375
2497,145005.0
2498,109073.625
2499,105386.203125
2500,124305.0234375
2501,140311.453125
2502,160671.484375
2503,91835.8125
2504,192418.296875
2505,229310.6875
2506,258522.609375
2507,282621.5
2508,257129.765625
2509,216100.796875
2510,221884.734375
2511,181813.390625
2512,215656.71875
2513,210220.515625
2514,248935.53125
2515,148561.0
2516,170187.3125
2517,141943.140625
2518,146518.296875
2519,211642.375
2520,213985.796875
2521,190662.078125
2522,225923.0
2523,122612.3828125
2524,137301.859375
2525,148954.265625
2526,131862.125
2527,92492.5
2528,131496.609375
2529,127879.046875
2530,126710.859375
2531,247620.3125
2532,229687.296875
2533,195410.59375
2534,220675.28125
2535,325178.8125
2536,248475.265625
2537,221828.65625
2538,178495.171875
2539,193885.390625
2540,169564.140625
2541,184203.0
2542,164031.90625
2543,132465.65625
2544,129314.078125
2545,136705.78125
2546,139135.90625
2547,143290.9375
2548,140932.53125
2549,161862.65625
2550,276565.34375
2551,142703.578125
2552,126576.28125
2553,76762.28125
2554,118906.6484375
2555,125064.84375
2556,97999.7734375
2557,119581.5625
2558,157291.65625
2559,122735.4296875
2560,140740.625
2561,132755.578125
2562,130843.578125
2563,138701.859375
2564,199092.265625
2565,134758.65625
2566,146367.9375
2567,118760.28125
2568,192086.90625
2569,194840.875
2570,125901.6875
2571,180069.328125
2572,174225.4375
2573,203858.5625
2574,234909.453125
2575,135326.59375
2576,129246.140625
2577,165050.1875
2578,89706.09375
2579,70184.5703125
2580,142662.734375
2581,121605.9140625
2582,105738.7890625
2583,265852.4375
2584,160844.796875
2585,180946.84375
2586,209023.515625
2587,216650.171875
2588,157679.90625
2589,150351.171875
2590,220248.40625
2591,193651.421875
2592,206636.640625
2593,252382.359375
2594,174053.015625
2595,198558.328125
2596,343841.71875
2597,188130.78125
2598,266488.9375
2599,296538.59375
2600,223297.671875
2601,162603.96875
2602,78682.0703125
2603,90090.140625
2604,84487.4921875
2605,66070.3671875
2606,141997.390625
2607,180702.671875
2608,214339.125
2609,165398.359375
2610,117566.90625
2611,138626.1875
2612,152051.40625
2613,130131.9453125
2614,127457.0859375
2615,150335.171875
2616,147551.1875
2617,189237.515625
2618,218605.296875
2619,173372.1875
2620,189296.53125
2621,178182.75
2622,191220.640625
2623,253681.328125
2624,293527.375
2625,289810.6875
2626,167445.96875
2627,168271.90625
2628,439018.3125
2629,535316.0625
2630,359198.625
2631,468035.625
2632,430607.0625
2633,325042.96875
2634,387110.78125
2635,151138.859375
2636,179442.03125
2637,169518.765625
2638,278871.75
2639,185401.453125
2640,153627.4375
2641,101460.25
2642,192208.875
2643,95019.4453125
2644,131502.984375
2645,100334.5546875
2646,92072.3046875
2647,106267.4140625
2648,142280.265625
2649,150596.6875
2650,143848.6875
2651,134220.140625
2652,422966.6875
2653,247952.4375
2654,237504.53125
2655,402130.875
2656,310102.78125
2657,330641.71875
2658,271878.28125
2659,307484.84375
2660,329069.21875
2661,356111.96875
2662,348515.40625
2663,265512.46875
2664,273435.28125
2665,328721.46875
2666,290920.8125
2667,167157.03125
2668,184387.15625
2669,167114.625
2670,283441.875
2671,188678.125
2672,188891.828125
2673,211800.015625
2674,211107.234375
2675,160523.0625
2676,186329.265625
2677,196753.046875
2678,263801.65625
2679,283747.0
2680,274084.3125
2681,430552.8125
2682,360777.875
2683,556683.6875
2684,312763.53125
2685,391348.5
2686,250932.0625
2687,341665.09375
2688,214564.953125
2689,205987.8125
2690,481548.84375
2691,185063.75
2692,133384.3125
2693,187709.09375
2694,122096.0390625
2695,196969.421875
2696,188032.578125
2697,192376.109375
2698,201939.453125
2699,166992.59375
2700,148058.765625
2701,152894.78125
2702,107179.15625
2703,138218.5
2704,148978.265625
2705,119706.3671875
2706,116231.625
2707,132551.09375
2708,136890.015625
2709,119111.296875
2710,131022.296875
2711,306823.21875
2712,398911.3125
2713,144680.25
2714,143622.828125
2715,167819.875
2716,145350.28125
2717,172678.734375
2718,219970.0
2719,158865.65625
2720,176724.984375
2721,137416.828125
2722,162880.640625
2723,154762.125
2724,129332.5078125
2725,136396.140625
2726,143979.09375
2727,188749.578125
2728,166863.21875
2729,150163.171875
2730,147767.625
2731,133712.890625
2732,118055.59375
2733,163512.828125
2734,155234.53125
2735,128927.5859375
2736,142027.875
2737,125328.5
2738,131851.453125
2739,161438.828125
2740,132294.90625
2741,127483.1796875
2742,147866.25
2743,138642.828125
2744,155143.890625
2745,143126.53125
2746,127485.359375
2747,155446.78125
2748,126875.546875
2749,126835.3203125
2750,143626.78125
2751,136562.625
2752,214993.0
2753,165131.21875
2754,240875.6875
2755,126098.078125
2756,101763.75
2757,67264.984375
2758,72131.9296875
2759,166892.3125
2760,126523.8515625
2761,141469.4375
2762,142133.0625
2763,203652.90625
2764,155690.640625
2765,289424.125
2766,143346.734375
2767,82012.6484375
2768,130467.90625
2769,128515.1328125
2770,160434.859375
2771,118910.765625
2772,118318.9609375
2773,144347.640625
2774,145250.125
2775,129623.3671875
2776,135595.875
2777,145752.375
2778,124428.25
2779,119655.1171875
2780,102101.984375
2781,97954.34375
2782,73212.9921875
2783,99246.9609375
2784,128449.3515625
2785,138724.03125
2786,67364.0390625
2787,127080.234375
2788,67673.2578125
2789,202772.5625
2790,109221.453125
2791,118511.03125
2792,63123.0703125
2793,178764.921875
2794,97800.75
2795,110149.3046875
2796,97742.90625
2797,223005.828125
2798,117199.1015625
2799,109003.953125
2800,58153.703125
2801,112825.1171875
2802,145561.078125
2803,140642.078125
2804,141531.96875
2805,106259.5546875
2806,73572.1796875
2807,168154.140625
2808,154986.3125
2809,138105.734375
2810,139108.796875
2811,163307.296875
2812,151541.96875
2813,141600.59375
2814,149021.9375
2815,123371.265625
2816,253459.0
2817,153999.59375
2818,133458.46875
2819,139429.40625
2820,134243.875
2821,121696.1640625
2822,207896.53125
2823,302270.5
2824,198828.328125
2825,173067.84375
2826,131359.0625
2827,140796.96875
2828,203776.78125
2829,202063.296875
2830,225676.796875
2831,187963.90625
2832,242575.265625
2833,275567.3125
2834,204670.90625
2835,212471.6875
2836,195841.6875
2837,167432.828125
2838,148391.375
2839,177970.375
2840,206468.296875
2841,206849.0
2842,218122.53125
2843,147219.796875
2844,155655.515625
2845,123564.609375
2846,211091.15625
2847,201972.5625
2848,229050.59375
2849,203326.40625
2850,280604.84375
2851,234496.09375
2852,238834.34375
2853,236112.171875
2854,140405.25
2855,205117.15625
2856,204178.53125
2857,189474.375
2858,208615.28125
2859,122642.8203125
2860,122995.2890625
2861,132611.28125
2862,199397.71875
2863,129537.859375
2864,245274.015625
2865,143735.15625
2866,139540.9375
2867,91533.7890625
2868,96457.4375
2869,126012.4140625
2870,138602.03125
2871,106248.3359375
2872,39590.421875
2873,112440.2109375
2874,134482.84375
2875,120878.9296875
2876,181996.0
2877,142496.609375
2878,170677.375
2879,145844.265625
2880,97560.984375
2881,155535.609375
2882,165229.59375
2883,180212.734375
2884,194973.28125
2885,195379.296875
2886,222069.609375
2887,109035.625
2888,132031.015625
2889,54638.8359375
2890,79741.40625
2891,137036.546875
2892,71746.8046875
2893,114096.3828125
2894,62206.0546875
2895,302471.96875
2896,273254.8125
2897,198642.0625
2898,146784.03125
2899,215302.328125
2900,157997.59375
2901,217402.671875
2902,191100.6875
2903,332415.90625
2904,368544.34375
2905,103083.9140625
2906,216522.25
2907,110132.6328125
2908,132354.546875
2909,137183.59375
2910,78898.2265625
2911,78682.0703125
2912,141692.203125
2913,85424.078125
2914,67671.1328125
2915,76307.703125
2916,84465.6015625
2917,185008.0625
2918,119259.7890625
2919,236657.9375
